label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
1,412668481407104.2,3466007992235.005,1271080772332.0222,782487931388.9412,548589212654.57495,385960148281.5946,268504985017.2776,188139669900.29358,126212766790.80722,87769214120.88687
1,432814524961328.8,3154168244769.1484,1191352349117.8801,708192311847.4502,498460430008.98816,353580505130.57477,250658603036.14838,174633834229.24762,119079825328.31918,82376654881.65466
1,399679252182242.3,3100459996582.08,1186284363731.6162,747624062420.4591,525542720069.01404,368836308806.27637,260101400470.29504,174214163654.5514,114817758175.96075,76082770823.00269
1,494985822477484.1,4119947393642.047,1634958585529.4255,1018508400127.1375,722402685597.7134,504171459257.04114,325032213669.5808,207431385964.59607,119682916799.23148,70692049502.32669
1,434747275653500.1,3150140129233.333,1240583167020.9858,768418714875.2019,544755930408.50684,385091705579.2676,255900589496.78586,166165139122.71948,103719234967.57062,62704723278.4418
1,535790952126118.1,3681675945879.549,1458885019558.8447,913249038634.2311,647051211324.3717,458603553551.4053,304045729923.7771,200925816247.21295,122511036066.3996,75207812350.08829
1,445688970702514.4,4180064915900.2725,1487656357132.4329,896228848906.09,636905657871.3525,439226577586.3692,292747301907.657,197044201801.39084,128138414925.81805,81489884348.04416
1,437044893237560.75,4082925547364.3877,1551009033011.7534,987323463205.5845,702938946161.7432,483330670058.683,317010659255.9818,196508593303.40643,113287807090.16794,67724367638.45797
1,441113960406318.94,4046720912916.494,1540730424917.7886,993966645694.6233,702141730259.4309,476749437014.916,315954384008.8097,194634434325.4395,116807310364.0268,69706355092.81409
1,458217744416077.06,3996471061545.968,1499715096614.5415,932198476920.3618,670147607494.5188,469267545380.09045,322388018012.9622,216734972236.81177,138732199531.377,91349880274.93726
1,402498603820984.56,3888157557202.225,1519479747160.8804,958892117451.6162,687533774289.9608,476566536764.4811,325323934748.7427,222050088756.1955,139115066582.7484,93390858143.79877
1,489710706477430.94,4213822963447.325,1429832266419.5493,953466515379.0028,658123762808.9758,453627395425.8978,323309180760.7529,217625333616.02554,142207843617.0622,95401237741.978
1,486952414271010.1,3719668069226.469,1395531249735.787,860349815175.4137,634306702628.7161,446001836803.9613,307228405834.11426,213575550921.73193,142363821266.91833,94580311558.27728
1,424748304627109.8,3125831740342.302,1164734059444.251,710549163407.4268,512258898339.3512,347263896062.4181,234879436969.4406,163409835746.52618,113388621122.34254,78302170939.58179
1,475767478478546.94,3513524184301.3105,1247557783095.393,735440885112.6025,549403236877.8884,372040159618.17096,262728759498.7583,185367375572.80365,127036296064.2745,88876458724.44989
1,458941207407059.5,3533652124135.7866,1437093108317.7646,847852682405.5139,609171977110.8452,427256379309.85864,293442875464.7451,198055432080.49933,133920533673.36926,88495027753.75006
1,442580980846736.56,3435506913563.726,1329129691393.0073,768275454778.8434,540933266702.6648,372198532757.05566,254709850175.5982,180409275428.86902,125200952462.46689,86280734697.39676
1,458440023594530.5,3695362854646.616,1422606025236.6436,862329955259.7783,607406891669.3972,418668345866.1185,285859899683.8974,196217286370.525,129884360747.05783,84795678410.93048
1,537709772837452.44,4288634475002.548,1763713056108.9355,1022599146734.8307,735019615632.0757,499825324585.36194,333601284077.7953,230346935841.0501,145114026410.78516,99164366026.28876
1,540683896614235.8,4500510728872.771,1849221294999.9468,1156637022390.5684,770125703077.155,524121164657.6904,352497067729.2737,240777391669.2837,158569124826.9427,108650386395.44427
1,537263896220247.44,4479077132073.299,1830999871747.7817,1155742053345.2695,778428688706.1396,514100236374.6107,339491373367.79456,224964433966.9551,146528596955.6092,98575252425.82141
1,527226263066657.0,4132517801707.492,1583070414898.8718,1016819886953.3817,736293789774.9868,510828084696.9314,332352897736.9653,209321257340.86447,121585459537.47119,73334300477.784
1,501472080447715.8,4253038273783.1367,1650852747025.534,1027115379852.0208,746974394940.9271,508945978999.7732,340172095167.5175,217190225617.08142,134521765134.75401,82061951732.16722
1,511295136514990.75,4117452908616.4395,1633693020481.2974,1035469652188.8994,725613627707.2175,506063001592.8786,334936848126.8036,212585190376.85934,124513455898.5899,77529970606.6059
1,596153711122805.1,5466122908782.465,2235355974508.318,1464974826963.236,1045108212088.322,729675462819.1407,508479533214.63586,367647292184.1294,269531336861.16772,198544870667.28943
1,635753491206375.8,5627923807011.516,2262814904457.6416,1466295082001.2896,1039374525346.9368,722308764973.221,488922833460.3878,354303780200.61914,262909798847.58118,189096758578.13348
1,619889121190927.1,5571580351008.018,2283040855082.5146,1486555375420.3062,1051440532732.0588,730316139459.6018,499580088160.27625,369458982255.66455,274057568944.9941,197691390193.28638
1,529164143204063.7,5111121566795.191,2016247367398.845,1364814438311.8052,930309221041.4049,615959056958.7603,413127829179.7754,305018382043.568,222483908065.96356,162749784537.20398
1,555211426325081.1,5262764818640.504,2056585619091.8516,1417667664626.6533,973991236101.363,692277604655.6948,467969674344.4519,332551270923.7877,254331884703.12433,185161913803.2773
1,602277436043168.0,5134092945856.489,2230581462924.8467,1478421833833.394,1016403074075.6178,729733764428.4475,520088357034.7471,377207179856.3031,275155765935.9699,210376987488.84595
1,499343176105481.75,3182557257908.1523,1608023851024.299,1164270693184.9536,895337089335.5393,591291202837.9556,438362608839.6437,324795088418.2301,242850095715.2289,169953119896.0219
1,489615318773640.3,3040812379607.249,1488672008560.0762,1098303561521.1935,822120568739.352,605913368847.0345,456858043989.2722,340451932982.12897,240545712702.43994,179837118043.33517
1,456313831754804.0,2936702515412.3047,1511490486634.1099,1103824975812.934,841159627422.6163,605090871702.1019,447851980835.95,342649759816.88403,239891843084.2456,182640373104.09058
1,557280022225417.06,4854863054428.014,1851229983615.8242,1104648777590.7307,793425433035.1946,557003637570.0762,379534619966.01135,260310155514.51562,168477871864.85492,115449698720.02823
1,562810549826980.94,5045990098843.6875,1822467502504.106,1161712935413.7314,798530013428.2913,540984277516.91345,356493840883.9468,241811916470.25568,160911558548.31085,102112106316.49228
1,581080576726733.5,5159906503447.051,1949414850846.879,1274574616342.3423,880865230564.9514,593862330652.0458,376696968525.3666,249204881273.6029,160926463455.5287,108866108153.40851
1,585549540275641.0,4692800745113.762,1909989062906.6465,1120886247196.38,819774842173.5496,545919289139.81055,377752564995.66315,250601194340.52185,164191883343.52374,116384944885.14499
1,529360899310368.56,4062108219202.2734,1681800994095.9045,1046418265404.0062,698954436145.8352,508840070732.4562,350942400016.2743,252739657066.8567,171634275606.4245,121822799323.31406
1,520567169533490.4,4364833457488.1484,1814657731805.0867,1119915681214.1924,755318025919.282,529674258130.88855,367048451859.6487,257629835257.94858,171110866342.85815,115705253107.69348
1,374531275251728.94,3705714564797.317,1556826346253.3774,939750578231.9675,658514165595.467,470136527860.12836,334531461590.6262,235944190453.31757,145197889384.0193,95285057587.02028
1,411267250820840.9,3650233261077.1978,1610160424528.5854,995944805421.964,695121020140.6775,507125025023.30774,352106936733.7472,251969682486.41348,164844478155.96033,107214674448.95609
1,468032445632627.94,4011984872853.6963,1689621074180.3704,1084204406974.9148,765011294114.0802,543433564609.6593,372634206931.044,261167508070.19385,173377841172.9856,114457671073.20016
1,477743620944655.06,4893382896550.008,1996363604960.537,1194935003035.7036,766963707978.7192,531941460835.22754,371461261532.6579,246297334113.057,159496036440.55566,100391588900.54614
1,566723747113470.0,4830671266826.076,1804602029207.165,1191223400781.7856,783782621757.5287,546793869549.65924,365245759508.4094,242714708650.03217,156693661858.591,104664944324.54498
1,548039579324955.3,4622220553710.117,1844251565481.9426,1102992969920.3188,749630845224.1372,514059002146.8726,349976666839.8547,236354636760.4125,150844339270.69183,101637974610.10019
1,567531996224738.0,4730080433209.82,2168257269458.9424,1590988389123.6877,1204319593888.3315,909252181688.9617,595504608449.1003,445134611465.8479,284647294987.8983,189518389875.08954
1,529357573397446.75,5071944033322.986,2261362680048.8203,1703883349449.4448,1217063002466.4233,913371559838.7681,630276724852.9229,459845028013.2018,313752685830.8311,202624750723.59982
1,579369636273744.8,4949188733561.189,2280923113188.4307,1568979692055.6323,1171819677765.3862,906283011590.1676,569153490187.6356,463010989678.0771,293247134963.5831,207785006717.3255
1,571428284481655.5,4311538267671.1577,2024777719825.4478,1450326917255.2896,1133548288029.3628,858476059760.1855,594938213371.6556,432024207154.2358,291685372568.0225,193149652907.29358
1,592095729358047.4,4731620540773.618,2093244166641.574,1507988269317.014,1139946666894.2517,849299649195.0913,589521816298.1912,435296247056.4612,293147065138.9817,200159537381.49295
1,519139490262247.75,3807475288205.952,1835822298695.4585,1390353220717.4214,1042781242087.6794,761396134464.0352,551593969887.0386,409314560932.43054,283163936931.0112,193576016867.40424
1,646713418919767.5,4242910206687.63,1698932653104.9424,1025553093775.9231,728544459243.3049,503011916799.24634,340826518910.73047,236962084203.4394,159070273773.1077,107338528614.48642
1,533245810744441.5,4619262505515.084,1888919027413.5884,1125386171789.4985,799875526156.2014,579209802909.5927,392911113670.0115,271255885518.67337,184609830809.1004,130248416538.02646
